nickName,cityName,score,content,startTime
鳗鳗呀,龙游,5.0,"影评：海王
就是讲一个金叉王和一个银叉王打架争夺国王的故事。里面有乌龟飞机🐢，鳄鱼飞机🐊，水母飞碟🛸，高铁鱼🚄，地铁鱼🚇，帝王蟹小兵🦀️，鲸鱼船🐳，后来因为金叉王可以和小动物说话沟通，他最后赢了做国王了。他是真正的英雄！",2018-12-08 09:59:02
Sarababy24,泗洪,3.0,特效很棒，剧情一言难尽,2018-12-08 09:59:01
痛彻心扉,广州,5.0,兄弟俩为了海上的主权，互相残杀，最终邪不压正，笑到最后,2018-12-08 09:58:45
果冻5207705,上饶,4.5,整体感觉比较震撼,2018-12-08 09:58:31
瞄一眼,上海,4.5,DC翻身之作！,2018-12-08 09:58:29
WUQ790975346,重庆,5.0,非常好看的电影，特效满分，期待下一部,2018-12-08 09:58:08
鸿运当头要发财,泸州,5.0,"我永远爱DC！！我永远爱DC！！
什么DC漫威一家亲？？？谁和你一家亲？？我们DC需要和你一家亲？？有多远滚多远！！我们是竞争对手！！我永远爱DC！！把对家按在地上摩擦是我最想看到的美景！！",2018-12-08 09:57:58
Magpie9728,大石桥,4.0,挺好看，中规中矩，没像他们夸得那么邪乎。但是里面的演员都太好看了吧！妮可基德曼是仙女吧？！红发女也太好看了！！！海王的肉体我的老天鹅啊！！！！！我疯了。他后面出场的时候我发出了老鼠被踩在脚下碾压咽喉的声音。,2018-12-08 09:57:49
FZU896821741,惠州,5.0,错过了阿凡达，不可以再错过海王,2018-12-08 09:57:44
Sakura,上海,5.0,温子仁这是要中兴DC宇宙电影了么？一改之前的暗黑风，海王世界宏大而奇幻，剧情毫无尿点还加入了许多幽默元素逗得电影院观众哈哈大笑。就角色来看，马王变海王，绿魔变维拉，男主呆萌又帅气，女主和女王简直美得一塌糊涂，再加上温导从潜伏系列带过来的我非常喜欢的帕特里克，演员阵容也是棒呆。非常希望温子仁能够使得DC就此崛起啊,2018-12-08 09:57:43
xinling37,泰州,5.0,几年前就看过预告片，很棒,2018-12-08 09:57:39
qzuser,汕头,5.0,好看，惊险，刺激极了。,2018-12-08 09:57:26
dqr451896128,温岭,5.0,好看，没有看会后悔的,2018-12-08 09:57:18
蕾蕾,北京,5.0,非常值得看的一部电影,2018-12-08 09:57:15
Theaffany,大庆,5.0,非常棒！场景也很棒！片尾曲很好听,2018-12-08 09:57:12
阿蠢斑马y,长清区,4.0,个人感觉总体上还比较不错 有些地方想制造笑点 但是接不住梗 最后片尾曲真的超赞 祝我天灰大火一把,2018-12-08 09:56:58
甯FCBayern,南宁,5.0,超超级超级好看,2018-12-08 09:56:53
DGq873742741,上海,4.5,值回票价，特效剧情都可以,2018-12-08 09:56:42
鎭鈊鑀鉨878,重庆,5.0,很精彩，刺激。特效看着过瘾，全程上演湿身诱惑。不一样的海王，不一样的保护海洋公益片。,2018-12-08 09:56:42
solo,南昌,5.0,一场不错的观影体验   中国啥时候能拍出来这种电影  😄😄😄😄,2018-12-08 09:56:41
_sina61101419979,成都,5.0,没啥说的，看得我整个人很爽，虽然剧情就是普通的沉香救母，整体看着真的爽,2018-12-08 09:56:10
yuyang123,北京,0.5,什么破片子，海底有火球？有激光？还有全息投影幕？你告诉我怎么在海底炼钢锻造？哦哦哦，对不起，这是好莱坞电影，不是国产片，我喷错了。不好意思。,2018-12-08 09:55:58
afW895159279,桂林,5.0,情节一般，特效剪辑给力。,2018-12-08 09:55:57
MAK别闹,哈尔滨,3.5,玛莎拉蒂。。,2018-12-08 09:55:50
UIh15173085317,岳阳,5.0,画面很美，特效不错,2018-12-08 09:55:34
AdorerA,赣州,5.0,特效爽爆  每一帧都是钱呐！！,2018-12-08 09:55:25
似水流年liuxx,延边,3.0,说实话，个人不喜欢这种纯特效而故事情节简单的电影，这个就是其一，相比于漫威同类型电影感觉这种实在枯燥……画面绚丽，故事不深刻,2018-12-08 09:55:05
Ian,广州,5.0,剧情比漫威还好看，科幻也不赖，镜头很美，华人导演好样的，推荐推荐，时间很长很长,2018-12-08 09:54:49
Senn_606,长春,4.5,画面超级震撼，对海王也期待许久了，但是剧情上有些缺少爱的东西，还有就是海洋拿起三叉戟太容易了，剧情反转的有点突兀,2018-12-08 09:54:34
fannypisces,锦州,4.0,和闺蜜一起看的，特效超棒，喜欢,2018-12-08 09:54:32
丶彼岸浮生,巴中,5.0,"不知道怎么评论了，除了爽没别的感觉了，本地要是能有IMAX就好了。下面借用毒舌的话来给要反馈的同学：
《新全面回忆》+《海底总动员1》+《猎杀潜航U-571》+《2012》+《角斗士》+《夺宝奇兵1》+《速激5》+《指环王1&3》+《异形2》+《黑客帝国3》+《侏罗纪公园3》+《星战前传2&3》+《诸神之怒》＋《阿凡达》……

没列完，怕你觉得这是胡乱扯淡。

塞这么多东西，关键人家还做到了！

一部超级英雄片，导演温子仁硬是给它拍出了娱乐大片的史诗感。",2018-12-08 09:54:21
future1213,秦皇岛,4.0,剧情虽然老套了些，但特效还是很nice的！,2018-12-08 09:54:12
玉米,苏州,5.0,好看！！！特效做的一点都不像特效！！！,2018-12-08 09:54:11
一只小透明呢,福州,5.0,女主湄拉公主超美der,2018-12-08 09:53:45
长颂,海口,5.0,惊艳！震撼！,2018-12-08 09:53:45
一米八三四,大连,5.0,"2018.12.7.19:30和猫眼影迷会大连分会在CGV影城柏威年店看【海王】非常棒！
海王与奥姆挥戟相向，兄弟争锋一触即发。无与伦比的豪华视效、嗨燃热血的肉搏打斗、磅礴恢弘的海底世界和感动人心的情感交织。《速度与激情7》导演温子仁诚意打造年度视觉盛宴，带你心跳加速大开眼界！海王杰森·莫玛、湄拉艾梅柏·希尔德以及黑蝠鲼扮演者叶海亚·阿卜杜勒-迈丁，开创深海王者全新篇章，你从未深入感受过的水下奇观，你从未近距离接触过的热血肉搏！完美开局，毫无尿点全程高能。一场跨越陆地与海洋的超长冒险之旅，一个非凡震撼的海底世界，一段激动人心的英雄崛起之路。看完电影出来天正好下雪，买瓶芬达，走在圣洁的银装素裹中",2018-12-08 09:53:43
ocb483483888,北京,5.0,湄拉太漂亮了,2018-12-08 09:53:32
倩影大人,义乌,5.0,还行   女主超帅的,2018-12-08 09:53:28
z2340,南京,5.0,大制作啊感觉很棒,2018-12-08 09:53:24
谢霆锋,桂林,5.0,DC振新之作！！！,2018-12-08 09:52:57
Feng℃,黄石,5.0,超级好看哦！,2018-12-08 09:52:52
Kfz144735193,太原,4.0,故事一般，特效好,2018-12-08 09:52:52
TJc654959648,广州,5.0,女主角真美呀，胸又大又挺，喜欢😍,2018-12-08 09:52:24
心已成佛520,蚌埠,5.0,***。。。酸爽了，又酷炫又刺激，今年看过的最最最好看电影之一，全片无眨眼无走神。,2018-12-08 09:52:23
清空清空,北京,4.5,就真的很好看（｡ò ∀ ó｡）特别是有一幕小亚瑟站在水族馆玻璃前面后面的海洋生物全都围过来超级震撼！,2018-12-08 09:52:09
WLrelax,抚顺,5.0,不错不错不错,2018-12-08 09:51:57
pJR539889950,石家庄,4.5,特效非常好，剧情一般般,2018-12-08 09:51:51
傲霜枝676,菏泽,5.0,摄影技术超赞！震撼！,2018-12-08 09:51:44
心之恋698,张家港,4.5,好看！画面感很强！故事情节紧凑,2018-12-08 09:51:29
ZVs195970612,上海,5.0,有点抄袭西游记,2018-12-08 09:51:20
Υαn,咸宁,5.0,精彩，男主很霸气，女主很美丽！,2018-12-08 09:51:16
米修__米修,上海,5.0,视觉盛宴巅峰,2018-12-08 09:51:01
布布xiaojian,唐山,5.0,完美，场面宏大,2018-12-08 09:50:52
RdC865990618,南京,5.0,很棒，玄幻，大片,2018-12-08 09:50:04
GDZ957691418,上海,4.5,传统超级英雄的套路，但是特效场景非常棒,2018-12-08 09:49:58
Copy,广州,5.0,DC翻身仗，温子仁牛逼啊！坐等闪点！😎,2018-12-08 09:49:45
CTt729674528,罗定市,5.0,还不错吧！！！,2018-12-08 09:49:41
jiayou加油,聊城,4.5,场面震撼，视觉效果唯美有冲击力，特效很棒很壮观，故事情节略显平淡。,2018-12-08 09:49:24
冬瓜先生QAQ,无锡,5.0,超级好看，带着女朋友去看，观看效果更佳~,2018-12-08 09:49:23
™฿乳此动人,晋江市,5.0,买了票和朋友吵架撕了毛都没看到，不过还是给五星，别问我为什么，看总评分,2018-12-08 09:49:14
阳阳,眉山,4.5,还是可以吧，女主漂亮,2018-12-08 09:49:11
恰恰好,成都,5.0,小时候就特别憧憬海洋和各种海底生物，影片水下画面非常漂亮！男女主不仅帅气漂亮演技也很棒！准备第二次观影！安排(ღ˘⌣˘ღ),2018-12-08 09:49:10
vanjessica,南京,4.5,画面很爽，特效也很棒，可以说是dc最佳电影了,2018-12-08 09:48:50
SuperMan昊昊,普兰店,5.0,完美完美完美,2018-12-08 09:48:42
风轻轻来,深圳,4.5,影片《海王》讲的是：海边灯塔守护人救了负伤的海底王国皇后Atlanna，俩人相爱生下了Arthur。拥有超能力的Arthur最终在红发女郎Mera的帮助下得到方天画戟成为七海之王。影片画面酷炫特效满分，两大女主颜值爆表，分镜简直可以达到教科书水准。但影片故事剧情毫无波澜，过于苍白，影片主题模糊，难道是想表达愿世界和平，保护环境？没错，一定就是这样[憨笑],2018-12-08 09:48:21
王凯武努力ing,温州,4.5,还是相当不错的电影，女主角超美，妮可基德曼也好美，男主角丑帅丑帅的，拍的挺紧凑，期待续集,2018-12-08 09:48:20
mengmeng6922,天津,3.5,没看过给别人买了看的,2018-12-08 09:48:11
ZHUlIlI_lIlI,济南,5.0,好看，DC宇宙最佳，特效无敌，神话，浪漫，科幻，激情，感人，看得我不想回家。,2018-12-08 09:48:00
麻辣小丁,深圳,5.0,狂拽炫酷吊炸天,2018-12-08 09:47:56
舒教练,长沙,5.0,又一部经典作品,2018-12-08 09:47:49
沧海遗猪723,南昌,5.0,66666奥斯卡预订,2018-12-08 09:47:39
wy890811,长兴,5.0,好看啊，难得的dc好作品,2018-12-08 09:46:53
zznhero,深圳,5.0,dc完美逆袭,2018-12-08 09:46:51
珍naby,抚顺,5.0,简直是非常帅了，一个充满正义责任善良的海王。,2018-12-08 09:46:49
马狗蛋,常熟,5.0,好看一比，激动人心,2018-12-08 09:46:31
🤑🤑🤑🤑,青岛,5.0,是***的好看,2018-12-08 09:46:08
Itachi,深圳,5.0,特效剧情都可以,2018-12-08 09:46:00
头号可爱,广州,5.0,太棒了 有两段剧情我都哭了,2018-12-08 09:45:46
昨日不会来sse,民权,4.5,温子仁导演真的厉害,2018-12-08 09:45:41
ERJ517469159,沈阳,4.5,蛮有意思的。就是一到深海的画面就让人有点喘不上气,2018-12-08 09:45:28
znn192985257,中山,5.0,好睇到不得了，继毒液之后觉得最好睇一部科幻片。,2018-12-08 09:45:04
X物种,贵阳,5.0,今年最好看的dc电影,2018-12-08 09:44:56
VENOM2089,重庆,5.0,科技感十足啊。大家都去看看吧，真的挺好看的。,2018-12-08 09:44:23
sOA620457826,南京,5.0,牛逼，牛逼，牛逼。,2018-12-08 09:44:15
Adioon,太原,4.5,观影感受，很好看，另外我想说，很多人口号喊着外国片的特效早就看腻了，可是漫威的片子一出来，无论哪一部，大家又是在为特效片疯狂买单，也许是国产片的技术做不到，也许是没有那么多天马行空的思想吧，又或许，，，，，～唉～,2018-12-08 09:43:42
你好美女！,清远,2.5,评分高的看不懂，特效堆砌而已，纯靠剧情的话是会睡着的,2018-12-08 09:43:33
WEIRDO_OFFCIAL,北京,5.0,值得一看，从头到尾制作的都很细腻，值得二刷,2018-12-08 09:43:30
$@新**生@$,赣州,5.0,刺激刺激刺激,2018-12-08 09:43:12
eom311411988丹丹,曲靖,5.0,喜欢，镜头很美，故事感动，虽然是英语，娃娃们直接看呆了！都说还想再看一遍,2018-12-08 09:43:11
a、baobao,邢台,0.0,适合六岁的孩子看吗,2018-12-08 09:43:09
乱世牧笛,徐州,4.0,眼花缭乱，像游戏一样，是个爆米花电影,2018-12-08 09:43:03
瞎闹°,酒泉,5.0,非常完美的一部大作,2018-12-08 09:43:02
东窗事发,哈尔滨,4.0,我觉得没有部分人说的那么神奇不可思议。,2018-12-08 09:42:50
fevedy,深圳,4.5,DC终于又可以和漫威一较高下了,2018-12-08 09:42:49
大蚊子,宿迁,4.5,场面是真的很宏大，海鲜是真的看着很可口（雾），看imax很过瘾，不亏，但是剧情一般，比如去拿三戟叉的时候太容易了，有点勉强，不过这种电影，本来就是看个特效。,2018-12-08 09:42:32
无,涪陵,5.0,特效真棒 我弱弱的问下 海王这么弱 还攻击陆地考虑过超人的存在吗,2018-12-08 09:42:15
夏优优a,滕州,5.0,超级棒，特效真美,2018-12-08 09:42:03
🎤名仕🎤改-迪🔥,长春,5.0,非常给力！特别是王者。打钻石。呵呵,2018-12-08 09:41:28
Uzq673747605,北京,5.0,一部超级热闹的电影，集合了神话，魔幻、动作、爱情，英雄为一体的好看的片子，剧中运用90%以上的特效但是又感觉恰到好处，男主的身材和纹身超级吸引人，还有女主的红头发，期待第二部,2018-12-08 09:41:23
买了我的瓜忘了那个他,重庆,5.0,非常精彩！梦幻般的海洋太唯美了！马王变海王帅得一塌糊涂！,2018-12-08 09:41:06
（牵牛）,南昌,2.5,编剧，导演是不是和我一样录像厅混大的哦，全片都在抄袭哦，开头居然是《天仙配》，接下来请看《蜘蛛侠》，《超人》《雷神》《美国队长》《封神榜》《角斗士》………………,2018-12-08 09:40:50
波哥,铜梁,5.0,非常不错。。。。。。,2018-12-08 09:40:47
a 阿森,惠东,2.0,特效太多也是一种罪过。特效多的看着打瞌睡,2018-12-08 09:40:33
凯,江门,5.0,看完海王才知道同速7同个导演，棒。一定要去搜温子仁的其他作品,2018-12-08 09:40:30
一阵大风,济南,4.5,电影拍的非常棒 特效很震撼 正能量和永恒的爱 表现的淋漓尽致。唯一的缺点就是影院太差了，影院暖气不足 看一场电影 脚冻的冰凉，再有 影片对焦不清楚 整场电影看下来模模糊糊，我1.5的眼看得很难受，家人都说看的最差的一场电影，当然不是指的电影内容,2018-12-08 09:40:29
ydn810273646,北京,4.5,意犹未尽，还不错,2018-12-08 09:40:07
潮庭游泳健身  江伟13333266670,廊坊,5.0,特效场景好，音效也不错,2018-12-08 09:39:24
jzh2018,南京,4.5,剧情好看  整体故事流畅   效果特别好,2018-12-08 09:39:14
我在构思一下,常熟,5.0,这个值得推荐，不愧是大片,2018-12-08 09:38:56
陌颜,昆明,4.5,炫酷，帅，好看，特效爆炸！！不是一般五毛特效可比，也比一般美国片效果还好，最好看IMAX或杜比影厅，别去看普通3D！！！！！！,2018-12-08 09:38:41
over,苏州,5.0,"比我预计的要好很多   真的是DC的翻身之作了    一开始还以为要比《神奇女侠》逊色不少  看了之后  你完全会进去其中  不仅是亚瑟的肌肉爆棚   还被一袭红发的湄拉圈粉   不输其系列的小丑女和神奇女侠       
温子仁导演的经典其实是惊悚片  不过前两年 他用《速激7》证明了自己不仅可以做小成本电影   我想《海王》真的是他的又一部代表作      不仅有冷兵器的单挑  还有高科技的团战    场面真的看爽
深海恐惧症患者和密集恐惧症患者慎选",2018-12-08 09:38:32
Dayday,上海,4.5,视觉炸裂 很棒,2018-12-08 09:38:31
Xdh504271576,深圳,5.0,真的很好看 媒拉也太美了吧 那个母亲是一种惊艳的感觉 两个小时看的很过瘾 没有看不懂什么的 完全被惊艳到了 dc这次真的不会让你失望！,2018-12-08 09:38:25
A王大振,滨州,5.0,画面很美、比别的漫威多了个美感,2018-12-08 09:37:55
白露为泷,大连,4.5,非常棒！特效好极了！妮可基德曼美翻了！,2018-12-08 09:37:30
崔鑫楠,四平,3.5,特效很棒，剧情有点牵强,2018-12-08 09:37:28
